,温氏股份,益生股份,仙坛股份,圣农发展,民和股份,正邦科技,天邦股份,牧原股份,上证指数,华英农业
2019-08-05 14:52:48,42.72,25.65,17.43,28.46,35.66,20.49,15.22,77.68,14.1163085,5.88
2019-08-05 14:52:49,42.72,25.66,17.41,28.46,35.68,20.5,15.22,77.68,14.1163085,5.88
2019-08-05 14:52:50,42.72,25.66,17.41,28.46,35.68,20.5,15.22,77.68,14.1149685,5.88
2019-08-05 14:52:52,42.72,25.65,17.41,28.46,35.68,20.49,15.23,77.68,14.1149685,5.88
2019-08-05 14:52:53,42.72,25.65,17.43,28.46,35.68,20.49,15.23,77.69,14.1149685,5.88
2019-08-05 14:52:54,42.72,25.65,17.43,28.46,35.68,20.49,15.23,77.69,14.1149685,5.88
2019-08-05 14:52:55,42.72,25.66,17.43,28.46,35.68,20.49,15.22,77.69,14.117605000000001,5.89
2019-08-05 14:52:56,42.71,25.66,17.43,28.46,35.68,20.49,15.22,77.69,14.117605000000001,5.89
2019-08-05 14:52:57,42.71,25.66,17.43,28.46,35.68,20.49,15.22,77.69,14.117605000000001,5.89
2019-08-05 14:52:58,42.71,25.66,17.43,28.46,35.7,20.49,15.22,77.75,14.117605000000001,5.88
2019-08-05 14:52:59,42.71,25.66,17.43,28.46,35.7,20.49,15.22,77.75,14.117605000000001,5.88
2019-08-05 14:53:01,42.71,25.66,17.43,28.46,35.7,20.49,15.22,77.75,14.117605000000001,5.88
2019-08-05 14:53:02,42.72,25.65,17.42,28.46,35.68,20.5,15.22,77.7,14.115880500000001,5.89
2019-08-05 14:53:03,42.72,25.65,17.42,28.46,35.68,20.5,15.22,77.7,14.115880500000001,5.89
2019-08-05 14:53:04,42.72,25.65,17.42,28.46,35.7,20.5,15.22,77.7,14.115880500000001,5.89
2019-08-05 14:53:05,42.73,25.66,17.43,28.46,35.7,20.5,15.22,77.7,14.116743,5.89
2019-08-05 14:53:06,42.73,25.66,17.43,28.46,35.7,20.5,15.22,77.7,14.116743,5.89
2019-08-05 14:53:07,42.72,25.65,17.41,28.46,35.7,20.5,15.22,77.65,14.116743,5.89
2019-08-05 14:53:09,42.72,25.65,17.41,28.46,35.7,20.5,15.22,77.65,14.116743,5.89
2019-08-05 14:53:10,42.72,25.66,17.42,28.47,35.7,20.5,15.21,77.69,14.115297,5.89
2019-08-05 14:53:11,42.73,25.66,17.42,28.47,35.7,20.5,15.21,77.69,14.115297,5.89
2019-08-05 14:53:12,42.73,25.66,17.42,28.47,35.7,20.5,15.21,77.69,14.115297,5.89
2019-08-05 14:53:13,42.73,25.66,17.42,28.46,35.7,20.49,15.22,77.78,14.115297,5.89
2019-08-05 14:53:14,42.73,25.66,17.42,28.46,35.7,20.49,15.22,77.78,14.115297,5.89
2019-08-05 14:53:15,42.73,25.66,17.42,28.46,35.7,20.49,15.22,77.78,14.116886,5.88
2019-08-05 14:53:16,42.74,25.65,17.41,28.46,35.7,20.5,15.21,77.5,14.116886,5.88
2019-08-05 14:53:18,42.74,25.65,17.41,28.46,35.7,20.5,15.21,77.5,14.116886,5.88
2019-08-05 14:53:19,42.74,25.65,17.41,28.46,35.69,20.5,15.21,77.5,14.116886,5.88
2019-08-05 14:53:20,42.74,25.65,17.42,28.48,35.69,20.5,15.21,77.71,14.1149715,5.88
2019-08-05 14:53:21,42.74,25.65,17.42,28.48,35.69,20.5,15.21,77.71,14.1149715,5.88
2019-08-05 14:53:22,42.74,25.65,17.41,28.47,35.7,20.5,15.2,77.65,14.1149715,5.88
2019-08-05 14:53:23,42.74,25.65,17.41,28.47,35.7,20.5,15.2,77.65,14.1149715,5.88
2019-08-05 14:53:24,42.74,25.65,17.41,28.48,35.71,20.51,15.2,77.65,14.1149715,5.89
2019-08-05 14:53:26,42.72,25.65,17.41,28.48,35.71,20.51,15.2,77.67,14.115715,5.89
2019-08-05 14:53:27,42.72,25.65,17.41,28.48,35.71,20.51,15.2,77.67,14.115715,5.89
2019-08-05 14:53:28,42.72,25.65,17.41,28.48,35.71,20.51,15.2,77.67,14.115715,5.89
2019-08-05 14:53:29,42.73,25.65,17.43,28.48,35.69,20.52,15.2,77.65,14.115715,5.89
2019-08-05 14:53:30,42.73,25.65,17.43,28.48,35.69,20.52,15.2,77.65,14.118285499999999,5.89
2019-08-05 14:53:31,42.73,25.64,17.43,28.5,35.72,20.52,15.2,77.77,14.118285499999999,5.88
2019-08-05 14:53:32,42.73,25.64,17.43,28.5,35.72,20.52,15.2,77.77,14.118285499999999,5.88
2019-08-05 14:53:33,42.73,25.64,17.43,28.5,35.72,20.52,15.2,77.77,14.118285499999999,5.88
2019-08-05 14:53:35,42.72,25.65,17.41,28.44,35.69,20.52,15.19,77.77,14.118285499999999,5.88
2019-08-05 14:53:36,42.72,25.65,17.41,28.44,35.69,20.52,15.19,77.77,14.118126,5.88
2019-08-05 14:53:37,42.72,25.65,17.42,28.48,35.71,20.53,15.19,77.77,14.118126,5.88
2019-08-05 14:53:38,42.73,25.65,17.42,28.48,35.71,20.53,15.19,77.6,14.118126,5.88
2019-08-05 14:53:39,42.73,25.65,17.42,28.48,35.71,20.53,15.19,77.6,14.118126,5.88
2019-08-05 14:53:40,42.73,25.64,17.42,28.45,35.69,20.52,15.19,77.66,14.1160905,5.88
2019-08-05 14:53:41,42.73,25.64,17.42,28.45,35.69,20.52,15.19,77.66,14.1160905,5.88
2019-08-05 14:53:43,42.73,25.64,17.42,28.45,35.69,20.52,15.19,77.66,14.1160905,5.88
2019-08-05 14:53:44,42.73,25.65,17.43,28.49,35.7,20.54,15.2,77.66,14.1160905,5.88
2019-08-05 14:53:45,42.73,25.65,17.43,28.49,35.7,20.54,15.2,77.66,14.1160905,5.88
2019-08-05 14:53:46,42.73,25.65,17.43,28.49,35.7,20.54,15.2,77.66,14.1204125,5.88
2019-08-05 14:53:47,42.73,25.64,17.43,28.48,35.72,20.53,15.2,77.66,14.1204125,5.89
2019-08-05 14:53:48,42.73,25.64,17.43,28.48,35.72,20.53,15.2,77.66,14.1204125,5.89
2019-08-05 14:53:49,42.74,25.64,17.43,28.48,35.69,20.54,15.19,77.66,14.1204125,5.88
2019-08-05 14:53:50,42.74,25.64,17.43,28.48,35.69,20.54,15.19,77.66,14.120918999999999,5.88
2019-08-05 14:53:52,42.74,25.64,17.43,28.48,35.69,20.54,15.19,77.66,14.120918999999999,5.88
2019-08-05 14:53:53,42.75,25.63,17.42,28.48,35.72,20.54,15.19,77.6,14.120918999999999,5.88
2019-08-05 14:53:54,42.75,25.63,17.42,28.48,35.72,20.54,15.19,77.6,14.120918999999999,5.88
2019-08-05 14:53:55,42.75,25.63,17.43,28.48,35.69,20.55,15.18,77.6,14.119692500000001,5.89
2019-08-05 14:53:56,42.73,25.63,17.43,28.48,35.69,20.55,15.18,77.6,14.119692500000001,5.89
2019-08-05 14:53:57,42.73,25.63,17.43,28.48,35.7,20.54,15.18,77.6,14.119692500000001,5.89
2019-08-05 14:53:58,42.75,25.64,17.42,28.48,35.7,20.54,15.18,77.66,14.119692500000001,5.89
2019-08-05 14:53:59,42.75,25.64,17.42,28.48,35.7,20.54,15.18,77.66,14.119692500000001,5.89
2019-08-05 14:54:01,42.75,25.64,17.42,28.48,35.7,20.54,15.18,77.66,14.120561499999999,5.89
2019-08-05 14:54:02,42.74,25.63,17.43,28.48,35.69,20.54,15.18,77.66,14.120561499999999,5.89
2019-08-05 14:54:03,42.74,25.63,17.43,28.48,35.69,20.54,15.18,77.66,14.120561499999999,5.89
2019-08-05 14:54:04,42.74,25.64,17.43,28.49,35.7,20.55,15.19,77.55,14.120561499999999,5.89
2019-08-05 14:54:05,42.74,25.64,17.43,28.49,35.7,20.55,15.19,77.55,14.1188545,5.89
2019-08-05 14:54:06,42.74,25.64,17.43,28.49,35.7,20.55,15.19,77.55,14.1188545,5.89
2019-08-05 14:54:07,42.74,25.63,17.43,28.5,35.7,20.55,15.18,77.54,14.1188545,5.89
2019-08-05 14:54:08,42.74,25.63,17.43,28.5,35.7,20.55,15.18,77.54,14.1188545,5.89
2019-08-05 14:54:10,42.74,25.63,17.43,28.49,35.72,20.55,15.19,77.54,14.1188545,5.88
2019-08-05 14:54:11,42.74,25.63,17.42,28.49,35.72,20.55,15.19,77.4,14.118281,5.88
2019-08-05 14:54:12,42.74,25.63,17.42,28.49,35.72,20.55,15.19,77.4,14.118281,5.88
2019-08-05 14:54:13,42.74,25.63,17.42,28.49,35.69,20.55,15.18,77.4,14.118281,5.89
2019-08-05 14:54:14,42.75,25.64,17.43,28.49,35.69,20.55,15.18,77.39,14.118281,5.89
2019-08-05 14:54:15,42.75,25.64,17.43,28.49,35.71,20.55,15.18,77.39,14.118281,5.89
2019-08-05 14:54:16,42.74,25.63,17.43,28.48,35.71,20.54,15.19,77.39,14.1195395,5.88
2019-08-05 14:54:17,42.74,25.63,17.43,28.48,35.71,20.54,15.19,77.39,14.1195395,5.88
2019-08-05 14:54:19,42.74,25.63,17.43,28.48,35.7,20.54,15.19,77.39,14.1195395,5.88
2019-08-05 14:54:20,42.75,25.64,17.44,28.49,35.7,20.55,15.2,77.38,14.1195395,5.88
2019-08-05 14:54:21,42.75,25.64,17.44,28.49,35.7,20.55,15.2,77.38,14.117548999999999,5.88
2019-08-05 14:54:22,42.75,25.63,17.43,28.49,35.71,20.53,15.2,77.36,14.117548999999999,5.88
2019-08-05 14:54:23,42.76,25.63,17.43,28.49,35.71,20.53,15.2,77.36,14.117548999999999,5.88
2019-08-05 14:54:24,42.76,25.63,17.43,28.49,35.71,20.53,15.2,77.36,14.117548999999999,5.88
2019-08-05 14:54:25,42.76,25.64,17.44,28.5,35.71,20.54,15.2,77.38,14.117548999999999,5.88
2019-08-05 14:54:27,42.74,25.64,17.44,28.5,35.71,20.54,15.2,77.38,14.119553000000002,5.88
2019-08-05 14:54:28,42.74,25.64,17.42,28.48,35.71,20.53,15.2,77.31,14.119553000000002,5.88
2019-08-05 14:54:29,42.74,25.64,17.42,28.48,35.71,20.53,15.2,77.31,14.119553000000002,5.88
2019-08-05 14:54:30,42.74,25.64,17.42,28.48,35.71,20.53,15.2,77.31,14.119553000000002,5.88
2019-08-05 14:54:31,42.74,25.64,17.43,28.49,35.71,20.53,15.2,77.38,14.1182395,5.88
2019-08-05 14:54:32,42.74,25.64,17.43,28.49,35.71,20.53,15.2,77.38,14.1182395,5.88
2019-08-05 14:54:33,42.74,25.64,17.43,28.49,35.71,20.53,15.2,77.38,14.1182395,5.88
2019-08-05 14:54:35,42.73,25.63,17.43,28.5,35.71,20.52,15.19,77.38,14.1160175,5.88
2019-08-05 14:54:36,42.73,25.63,17.43,28.5,35.71,20.52,15.19,77.38,14.1160175,5.88
2019-08-05 14:54:37,42.73,25.65,17.42,28.5,35.71,20.52,15.19,77.36,14.1160175,5.88
2019-08-05 14:54:41,42.74,25.63,17.43,28.49,35.71,20.52,15.19,77.31,14.118858499999998,5.88
2019-08-05 14:54:43,42.74,25.63,17.42,28.49,35.69,20.52,15.18,77.31,14.118858499999998,5.88
2019-08-05 14:54:44,42.74,25.63,17.42,28.49,35.69,20.52,15.18,77.31,14.118858499999998,5.88
2019-08-05 14:54:45,42.73,25.64,17.42,28.49,35.69,20.52,15.18,77.31,14.117591500000001,5.88
2019-08-05 14:54:46,42.74,25.64,17.43,28.48,35.69,20.52,15.19,77.36,14.117591500000001,5.88
2019-08-05 14:54:47,42.74,25.64,17.43,28.48,35.69,20.52,15.19,77.36,14.117591500000001,5.88
2019-08-05 14:54:48,42.74,25.64,17.43,28.48,35.69,20.52,15.19,77.36,14.117591500000001,5.88
2019-08-05 14:54:49,42.73,25.64,17.43,28.5,35.69,20.52,15.18,77.36,14.117591500000001,5.87
2019-08-05 14:54:50,42.73,25.64,17.43,28.5,35.69,20.52,15.18,77.36,14.115072500000002,5.87
2019-08-05 14:54:52,42.73,25.64,17.43,28.5,35.7,20.51,15.18,77.38,14.115072500000002,5.87
2019-08-05 14:54:53,42.74,25.64,17.43,28.5,35.7,20.51,15.18,77.38,14.115072500000002,5.87
2019-08-05 14:54:54,42.74,25.64,17.43,28.5,35.7,20.51,15.18,77.38,14.115072500000002,5.87
2019-08-05 14:54:55,42.73,25.64,17.43,28.49,35.7,20.53,15.18,77.38,14.1155955,5.88
2019-08-05 14:54:57,42.73,25.64,17.43,28.49,35.7,20.53,15.18,77.38,14.1155955,5.88
